Acct,Type,Date,Num,Name,Memo,Split,Debit,Credit,Net,AcctNum,FS_Group
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-06-15,3022,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-06-15,3022,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-06-15,3022,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-06-15,3022,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-06-15,3022,"King, Vicki",,Company Checking Account,0.0,16.8,-16.8,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3025,"Bolinski, Rafal",,Company Checking Account,0.0,115.0,-115.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3025,"Bolinski, Rafal",,Company Checking Account,0.0,115.0,-115.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3025,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3025,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3025,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3025,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3026,"Deen, Jeannette",,Company Checking Account,0.0,105.0,-105.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3026,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3026,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3026,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3026,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-01,3026,"Deen, Jeannette",,Company Checking Account,0.0,27.23,-27.23,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-02,3024,"King, Vicki",,Company Checking Account,0.0,69.29,-69.29,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-02,3024,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-02,3024,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-02,3024,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-02,3024,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-02,3024,"King, Vicki",,Company Checking Account,0.0,16.8,-16.8,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3027,"Bolinski, Rafal",,Company Checking Account,0.0,115.0,-115.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3027,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3027,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3027,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3027,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3027,"Bolinski, Rafal",,Company Checking Account,0.0,35.79,-35.79,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3028,"Deen, Jeannette",,Company Checking Account,0.0,105.0,-105.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3028,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3028,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3028,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3028,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-15,3028,"Deen, Jeannette",,Company Checking Account,0.0,27.23,-27.23,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-07-15,5352,Local Bank,55-5555555,Company Checking Account,159.64,0.0,159.64,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-07-15,5352,Local Bank,55-5555555,Company Checking Account,578.58,0.0,578.58,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-07-15,5352,Local Bank,55-5555555,Company Checking Account,29.14,0.0,29.14,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-07-15,5352,Local Bank,55-5555555,Company Checking Account,29.14,0.0,29.14,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-07-15,5352,Local Bank,55-5555555,Company Checking Account,123.52,0.0,123.52,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-07-15,5352,Local Bank,55-5555555,Company Checking Account,123.52,0.0,123.52,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-17,3026,"King, Vicki",,Company Checking Account,0.0,69.29,-69.29,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-17,3026,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-17,3026,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-17,3026,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-17,3026,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-07-17,3026,"King, Vicki",,Company Checking Account,0.0,16.8,-16.8,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3029,"Bolinski, Rafal",,Company Checking Account,0.0,115.0,-115.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3029,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3029,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3029,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3029,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3029,"Bolinski, Rafal",,Company Checking Account,0.0,35.79,-35.79,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3030,"Deen, Jeannette",,Company Checking Account,0.0,105.0,-105.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3030,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3030,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3030,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3030,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-01,3030,"Deen, Jeannette",,Company Checking Account,0.0,27.23,-27.23,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-03,3028,"King, Vicki",,Company Checking Account,0.0,69.29,-69.29,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-03,3028,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-03,3028,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-03,3028,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-03,3028,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-03,3028,"King, Vicki",,Company Checking Account,0.0,16.8,-16.8,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3031,"Bolinski, Rafal",,Company Checking Account,0.0,115.0,-115.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3031,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3031,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3031,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3031,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3031,"Bolinski, Rafal",,Company Checking Account,0.0,35.79,-35.79,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3032,"Deen, Jeannette",,Company Checking Account,0.0,105.0,-105.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3032,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-15,3032,"Deen, Jeannette",,Company Checking Account,0.0,4.0,-4.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-08-15,5353,Local Bank,55-5555555,Company Checking Account,130.38,0.0,130.38,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-08-15,5353,Local Bank,55-5555555,Company Checking Account,578.58,0.0,578.58,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-08-15,5353,Local Bank,55-5555555,Company Checking Account,50.3,0.0,50.3,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-08-15,5353,Local Bank,55-5555555,Company Checking Account,29.14,0.0,29.14,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-08-15,5353,Local Bank,55-5555555,Company Checking Account,210.83,0.0,210.83,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-08-15,5353,Local Bank,55-5555555,Company Checking Account,123.52,0.0,123.52,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-17,3030,"King, Vicki",,Company Checking Account,0.0,69.29,-69.29,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-17,3030,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-17,3030,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-17,3030,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-17,3030,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-08-17,3030,"King, Vicki",,Company Checking Account,0.0,16.8,-16.8,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3033,"Bolinski, Rafal",,Company Checking Account,0.0,115.0,-115.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3033,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3033,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3033,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3033,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3033,"Bolinski, Rafal",,Company Checking Account,0.0,35.79,-35.79,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3034,"Deen, Jeannette",,Company Checking Account,0.0,105.0,-105.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3034,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3034,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3034,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3034,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-01,3034,"Deen, Jeannette",,Company Checking Account,0.0,27.23,-27.23,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-03,3032,"King, Vicki",,Company Checking Account,0.0,69.29,-69.29,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-03,3032,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-03,3032,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-03,3032,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-03,3032,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-03,3032,"King, Vicki",,Company Checking Account,0.0,16.8,-16.8,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3035,"Bolinski, Rafal",,Company Checking Account,0.0,115.0,-115.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3035,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3035,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3035,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3035,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3035,"Bolinski, Rafal",,Company Checking Account,0.0,35.79,-35.79,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3036,"Deen, Jeannette",,Company Checking Account,0.0,105.0,-105.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3036,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3036,"Deen, Jeannette",,Company Checking Account,0.0,21.07,-21.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3036,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3036,"Deen, Jeannette",,Company Checking Account,0.0,4.97,-4.97,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-15,3036,"Deen, Jeannette",,Company Checking Account,0.0,27.33,-27.33,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-09-15,5355,Local Bank,55-5555555,Company Checking Account,132.41,0.0,132.41,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-09-15,5355,Local Bank,55-5555555,Company Checking Account,578.58,0.0,578.58,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-09-15,5355,Local Bank,55-5555555,Company Checking Account,24.17,0.0,24.17,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-09-15,5355,Local Bank,55-5555555,Company Checking Account,28.17,0.0,28.17,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-09-15,5355,Local Bank,55-5555555,Company Checking Account,102.45,0.0,102.45,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Liability Check,2018-09-15,5355,Local Bank,55-5555555,Company Checking Account,123.52,0.0,123.52,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-17,3034,"King, Vicki",,Company Checking Account,0.0,69.29,-69.29,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-17,3034,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-17,3034,"King, Vicki",,Company Checking Account,0.0,13.0,-13.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-17,3034,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-17,3034,"King, Vicki",,Company Checking Account,0.0,3.07,-3.07,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-09-17,3034,"King, Vicki",,Company Checking Account,0.0,16.8,-16.8,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-10-01,3037,"Bolinski, Rafal",,Company Checking Account,0.0,115.0,-115.0,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-10-01,3037,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-10-01,3037,"Bolinski, Rafal",,Company Checking Account,0.0,27.69,-27.69,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-10-01,3037,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
Payroll Liabilities | Payroll Taxes Payable,Paycheck,2018-10-01,3037,"Bolinski, Rafal",,Company Checking Account,0.0,6.53,-6.53,2110,PAYROLL LIABILITIES
